nome,valor_venda,url,downloaded
"Jardim Botânico - Casa Com 600 m², 5 Quartos, Sendo 2 Suítes, em Terreno De 950 m², Garagem para 5 Car",990000,https://www.wimoveis.com.br/propriedades/jardim-botanico-casa-com-600-m-sup2--5-quartos-2948547762.html,False
Investimento: Locada para O. I,3750000,https://www.wimoveis.com.br/propriedades/investimento:-locada-para-o.-i-2932926531.html,False
Casa 5 Qts 5 Suítes Condomínio Vista Noble,890000,https://www.wimoveis.com.br/propriedades/casa-5-qts-5-suites-condominio-vista-noble-2948671892.html,False
"Smpw Quadra 25 - Residência De Altíssimo Padrão Com 452 m², Considerada Uma Das Casas Mais Bela Do Pa",2980000,https://www.wimoveis.com.br/propriedades/smpw-quadra-25-residencia-de-altissimo-padrao-com-2946214004.html,False
10.000 m² Com Vista Cinematográfica De Brasília,3000000,https://www.wimoveis.com.br/propriedades/10.000-m-sup2--com-vista-cinematografica-de-brasilia-2948288404.html,False
Quintas Do Sol - 2 Casas Terreno Vazado,430000,https://www.wimoveis.com.br/propriedades/quintas-do-sol-2-casas-terreno-vazado-2944379059.html,False
Linda Casa no Taquari Com 04 Suítes E Área De Lazer,1700000,https://www.wimoveis.com.br/propriedades/linda-casa-no-taquari-com-04-suites-e-area-de-lazer-2943596503.html,False
"Casa Com 3 Dormitórios à Venda, 330 m² Por R$550.000 - Setor Hab. Contagem - Sobradinho/df",550000,https://www.wimoveis.com.br/propriedades/casa-com-3-dormitorios-a-venda-330-m-sup2--por-2945102598.html,False
Sua Casa Pronta! Do Terreno Às Chaves - Financiamento - Shtq Qd 04,930000,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-do-terreno-as-chaves-financiamento-2944422391.html,False
Shis Qi 25 - Belíssima Propriedade - 10800 m² Privativos,5650000,https://www.wimoveis.com.br/propriedades/shis-qi-25-belissima-propriedade-10800-m-sup2-2946816647.html,False
Casa - Recanto Das Emas,180000,https://www.wimoveis.com.br/propriedades/casa-recanto-das-emas-2935415916.html,False
"Casa De Esquina à Venda Com 5 Quartos Sendo 4 Suítes na Qe 04, Conjunto E – Guará I/df – Escriturada",1100000,https://www.wimoveis.com.br/propriedades/casa-de-esquina-a-venda-com-5-quartos-sendo-4-suites-2948214116.html,False
"Aceita Financiamento, Fgts, Casa Regularizada",750000,https://www.wimoveis.com.br/propriedades/aceita-financiamento-fgts-casa-regularizada-2946115220.html,False
"Park Way - Casa Com 750 m², Térrea, 5 Quartos, 5 Suítes, Lazer Completo.",2800000,https://www.wimoveis.com.br/propriedades/park-way-casa-com-750-m-sup2--terrea-5-quartos-5-2949527277.html,False
Oportunidade / Casa A Venda / Condomínio Vivendas Bela Vista / Grande Colorado / 5 Quartos / Churras,930000,https://www.wimoveis.com.br/propriedades/oportunidade-casa-a-venda-condominio-vivendas-bela-2948599042.html,False
Shigs 707 - Sobrado - Casa Impecável,1100000,https://www.wimoveis.com.br/propriedades/shigs-707-sobrado-casa-impecavel-2945495825.html,False
Qi 27 - Recém Reformada - 4 Qtos - Térrea,1650000,https://www.wimoveis.com.br/propriedades/qi-27-recem-reformada-4-qtos-terrea-111472746.html,False
Residência - Projeto Exclusivo,2990000,https://www.wimoveis.com.br/propriedades/residencia-projeto-exclusivo-111255008.html,False
Smdb 04 Colina - Sua Casa Pronta! Do Terreno Às Chaves - Financiamento - Lago Sul,3700000,https://www.wimoveis.com.br/propriedades/smdb-04-colina-sua-casa-pronta!-do-terreno-as-chaves-2949106824.html,False
Casa Com 7 Quartos 5 Suítes 7 Banheiros 3 Vagas Lago Sul - Brasília - Df,2200000,https://www.wimoveis.com.br/propriedades/casa-com-7-quartos-5-suites-7-banheiros-3-vagas-lago-2937956968.html,False
Sua Casa Pronta! Do Terreno Às Chaves - Financiamento - Shin Qi 07,1895000,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-do-terreno-as-chaves-financiamento-2944378866.html,False
Shis Ql 22 * Lago Sul * Ponta De Picolé Dupla * 4 Quartos * Reformada,13500000,https://www.wimoveis.com.br/propriedades/shis-ql-22-lago-sul-ponta-de-picole-dupla-4-2947531496.html,False
Qd 508 Recanto Das Emas - 2 Quartos,165000,https://www.wimoveis.com.br/propriedades/qd-508-recanto-das-emas-2-quartos-2938725227.html,False
Rua 1 Taguapark - Piscina - Troca Por Apartamento - 996581018,720000,https://www.wimoveis.com.br/propriedades/rua-1-taguapark-piscina-troca-por-apartamento-2943581088.html,False
Ql 28,6000000,https://www.wimoveis.com.br/propriedades/ql-28-2947681530.html,False
"Park Way - Sobrado Com 812 m² + 2500 m² Área Verde, 4 Suítes. Com Habite - Se.",2990000,https://www.wimoveis.com.br/propriedades/park-way-sobrado-com-812-m-sup2--2500-m-sup2--area-2948419503.html,False
Smpw Qd 26,3400000,https://www.wimoveis.com.br/propriedades/smpw-qd-26-2944025697.html,False
Shis Ql 20 Conjunto 01 Excelente Casa De Esquina! Oportunidad,2575988,https://www.wimoveis.com.br/propriedades/shis-ql-20-conjunto-01-excelente-casa-de-esquina!-111509624.html,False
Linda Casa no Setor Sul - Planaltina Df,450000,https://www.wimoveis.com.br/propriedades/linda-casa-no-setor-sul-planaltina-df-2948524433.html,False
Casa 04 Suites - Rua 12 Vicente Pires,1160000,https://www.wimoveis.com.br/propriedades/casa-04-suites-rua-12-vicente-pires-2949335139.html,False
"Park Way - Sobrado Com 379 m², 4 Suítes, Nascente, 3 Vagas De Garagem, Com Habite - Se.",1480000,https://www.wimoveis.com.br/propriedades/park-way-sobrado-com-379-m-sup2--4-suites-2949296508.html,False
De R$2.600.000por R$2.550.000,2550000,https://www.wimoveis.com.br/propriedades/de-r$2.600.000por-r$2.550.000-2938195303.html,False
"Casa Regularizado 3 Dormitórios à Venda, 150 m² Por R$670.000 - Setor Habitacional Samambaia - Vice",670000,https://www.wimoveis.com.br/propriedades/casa-regularizado-3-dormitorios-a-venda-150-m-sup2-2948973077.html,False
Qri 35 - Você Vai Se Surpreender Com Esse Imóvel - Ligue - 61 - 99157 - 2007,580000,https://www.wimoveis.com.br/propriedades/qri-35-voce-vai-se-surpreender-com-esse-imovel-2948391453.html,False
"Park Way, Casa 300 m², 3 Quartos Sendo 2 Suítes, Lote 2500 m². Habite - Se",1150000,https://www.wimoveis.com.br/propriedades/park-way-casa-300-m-sup2--3-quartos-sendo-2-suites-2937754772.html,False
Shin Qi 07 Casa Com 4 Dormitórios à Venda 408 m² Setor De Habitações Individuais Norte Brasília Df,1850000,https://www.wimoveis.com.br/propriedades/shin-qi-07-casa-com-4-dormitorios-a-venda-408-m-sup2-2947467598.html,False
Qd 09 - Sua Casa Pronta! Do Terreno Às Chaves - Financiamento - Jardim Botânico 3,1050000,https://www.wimoveis.com.br/propriedades/qd-09-sua-casa-pronta!-do-terreno-as-chaves-2949454381.html,False
"Shis Qi 01, 276 m² - 04 Quartos",2100000,https://www.wimoveis.com.br/propriedades/shis-qi-01-276-m-sup2--04-quartos-2948279686.html,False
03 Quartos / Armários / Garagem / Preço De Apartamento / Casa Térrea / Setor De Mansões,189000,https://www.wimoveis.com.br/propriedades/03-quartos-armarios-garagem-preco-de-apartamento-2946949844.html,False
Shin Ql 14 Casa Com 4 Dormitórios à Venda Lago Norte Brasília Df,2300000,https://www.wimoveis.com.br/propriedades/shin-ql-14-casa-com-4-dormitorios-a-venda-lago-norte-2941819830.html,False
Sua Casa Pronta! Do Terreno Às Chaves - Financiamento - Shin Qi 04,1895000,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-do-terreno-as-chaves-financiamento-2944378868.html,False
Shis Qi 28 - Sua Casa Pronta! - Do Terreno Às Chaves - Financiamento - Lago Sul,1895000,https://www.wimoveis.com.br/propriedades/shis-qi-28-sua-casa-pronta!-do-terreno-as-chaves-2943457118.html,False
"Casa Península Dos Ministros Ql 12, Lago Sul - Brasília/df",14000000,https://www.wimoveis.com.br/propriedades/casa-peninsula-dos-ministros-ql-12-lago-sul-2943882714.html,False
Sua Casa Pronta! Do Terreno Às Chaves - Financiamento - Smpw Qd 26 Park Way,1607500,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-do-terreno-as-chaves-financiamento-2944497432.html,False
"Casa na Qi 09, Lago Sul, 4 Qtos C 3 Suítes no Térreo 500 m² Priv.",4150000,https://www.wimoveis.com.br/propriedades/casa-na-qi-09-lago-sul-4-qtos-c-3-suites-no-terreo-2947533647.html,False
Casa Com 5 Dormitórios à Venda - Setor De Habitações Individuais Sul - Brasília/df,2973000,https://www.wimoveis.com.br/propriedades/casa-com-5-dormitorios-a-venda-setor-de-habitac-es-2941205850.html,False
"Jardim Botânico - Casa Com 630 m², 3 Quartos, 3 Suítes, Lazer Completo, 3 Vagas De Garagem. Escritura",1750000,https://www.wimoveis.com.br/propriedades/jardim-botanico-casa-com-630-m-sup2--3-quartos-3-2944398579.html,False
Qnd - 408 m² - Piscina - Reformado - Porcelanato - Varanda,1250000,https://www.wimoveis.com.br/propriedades/qnd-408-m-sup2--piscina-reformado-porcelanato-2944127113.html,False
Condomínio Mansoes Itaipu - Térrea - 4 Suítes - Lazer Completo - Linda Vista!,1800000,https://www.wimoveis.com.br/propriedades/condominio-mansoes-itaipu-terrea-4-suites-lazer-2949271848.html,False
"Oportunidade, Aceita Imovel!",1890000,https://www.wimoveis.com.br/propriedades/oportunidade-aceita-imovel!-2932939124.html,False
Mi 3 Terreno 2.500 m² Área Construída + / - 1.200 m² em 5 Edificações Independentes - Lago Norte - Bras,2876000,https://www.wimoveis.com.br/propriedades/mi-3-terreno-2.500-m-sup2--area-construida-1.200-2948105934.html,False
Vendo Linda Casa no Guara II Qe 32 Contato 994056064 Gilberto Creci 23297,930000,https://www.wimoveis.com.br/propriedades/vendo-linda-casa-no-guara-ii-qe-32-contato-994056064-2946818652.html,False
"Casa Aconchegante, Com 200 m², 3 Quartos, 3 Suítes, Com Escritura E Habite - Se.",900000,https://www.wimoveis.com.br/propriedades/casa-aconchegante-com-200-m-sup2--3-quartos-3-2947058863.html,False
Casa A Venda / Condomínio Bela Vista / Grande Colorado / Térrea / 04 Quartos / Aceita Apartamento em,990000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-bela-vista-grande-colorado-2948930791.html,False
Condomínio Botanic Garden,4000000,https://www.wimoveis.com.br/propriedades/condominio-botanic-garden-2949017514.html,False
"Casa Com 5 Dormitórios à Venda, 634 m² Por R$2.100.000 - Jardim Botânico - Brasília/df",2100000,https://www.wimoveis.com.br/propriedades/casa-com-5-dormitorios-a-venda-634-m-sup2--por-2948774084.html,False
Casa Vicente Pires - Condomínio,1200000,https://www.wimoveis.com.br/propriedades/casa-vicente-pires-condominio-2948003438.html,False
"Casa Com 4 Dormitórios à Venda, 149 m² Por R$650.000 - Setor Habitacional Jardim Botânico - Brasíli",650000,https://www.wimoveis.com.br/propriedades/casa-com-4-dormitorios-a-venda-149-m-sup2--por-2948413690.html,False
Casa A Venda / 04 Quartos / Condomínio Estancia Jardim Botânico / Piscina Aquecida,2600000,https://www.wimoveis.com.br/propriedades/casa-a-venda-04-quartos-condominio-estancia-jardim-110500637.html,False
Condomínio Jardim Botânico VI,1390000,https://www.wimoveis.com.br/propriedades/condominio-jardim-botanico-vi-2949370912.html,False
"Shis Qi 28 - Ótima Casa Com 05 Suítes, Churrasqueira, Piscina",2880000,https://www.wimoveis.com.br/propriedades/shis-qi-28-otima-casa-com-05-suites-churrasqueira-2942335399.html,False
Shis Qi 19 * Lago Sul * 5 Quartos * Ampla E Elegante,4000000,https://www.wimoveis.com.br/propriedades/shis-qi-19-lago-sul-5-quartos-ampla-e-elegante-2949012758.html,False
Sua Casa Pronta! Escritura E Financiamento! Jardins Do Lago Qd 9,1550000,https://www.wimoveis.com.br/propriedades/sua-casa-pronta!-escritura-e-financiamento!-jardins-do-2943149360.html,False
Casa De Alto Padrão E Design Moderno - Condomínio Amobb,1100000,https://www.wimoveis.com.br/propriedades/casa-de-alto-padrao-e-design-moderno-condominio-2945311265.html,False
Rua 03 Colônia Agrícola Samambaia - Já Regularizada!,650000,https://www.wimoveis.com.br/propriedades/rua-03-colonia-agricola-samambaia-ja-regularizada!-2945677437.html,False
Shis Ql 26 Luxuosa Mansão Com Vista Total para O Lago,13900000,https://www.wimoveis.com.br/propriedades/shis-ql-26-luxuosa-mansao-com-vista-total-para-o-lago-2945446304.html,False
"Qnl 03, 106 m² - 03 Quartos",700000,https://www.wimoveis.com.br/propriedades/qnl-03-106-m-sup2--03-quartos-2948831575.html,False
Riacho Fundo 1 Sucupira Casa Sobrado Top Reformada,490000,https://www.wimoveis.com.br/propriedades/riacho-fundo-1-sucupira-casa-sobrado-top-reformada-2939687671.html,False
Shis Qi 26 Localização Excelente - 99126 - 9022,1930000,https://www.wimoveis.com.br/propriedades/shis-qi-26-localizacao-excelente-99126-9022-2948123422.html,False
"Shis Qi 29 - 4 Suítes Com Closet E Hidro - 670,00 m² De Construção + 800,00 m² De Área Verde",1980000,https://www.wimoveis.com.br/propriedades/shis-qi-29-4-suites-com-closet-e-hidro-670-00-2943237556.html,False
Colônia Agrícola Samambaia. Registrada E Escriturada,1350000,https://www.wimoveis.com.br/propriedades/colonia-agricola-samambaia.-registrada-e-escriturada-2948798649.html,False
Daniel Ferreira Vende: Casa 3 Quartos no Condomínio Parque Do Mirante Df,450000,https://www.wimoveis.com.br/propriedades/daniel-ferreira-vende:-casa-3-quartos-no-condominio-2946321706.html,False
Casa A Venda / Condomínio Morada Dos Nobres / 04 Quartos / Condomínio Regularizado / Escriturada Com,749000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-morada-dos-nobres-04-2942628416.html,False
Shis Qi 27 - Sua Casa Pronta! - Do Terreno Às Chaves - Financiamento - Lago Sul,1960000,https://www.wimoveis.com.br/propriedades/shis-qi-27-sua-casa-pronta!-do-terreno-as-chaves-2949085182.html,False
"Park Way - Casa Térrea Aconchegante E Com Uma Vista Maravilhosa para Reserva Da Unb, São 190 m² Bem D",800000,https://www.wimoveis.com.br/propriedades/park-way-casa-terrea-aconchegante-e-com-uma-vista-2948453387.html,False
Casa - Lago Sul,5200000,https://www.wimoveis.com.br/propriedades/casa-lago-sul-2946880115.html,False
Casa A Venda / Condomínio Solar De Athenas / 4 Quartos / Churrasqueira / Piscina / Aceita Imóvel De,790000,https://www.wimoveis.com.br/propriedades/casa-a-venda-condominio-solar-de-athenas-4-quartos-2938099666.html,False
Maravilhosa - Solar De Brasília Quadra 03.,2890000,https://www.wimoveis.com.br/propriedades/maravilhosa-solar-de-brasilia-quadra-03.-2948216442.html,False
Leilão Banco Do Brasil - 73445 - Santo Antônio Do Descoberto/go,58473,https://www.wimoveis.com.br/propriedades/leilao-banco-do-brasil-73445-santo-antonio-do-2949134163.html,False
Casa De 350 m² Com Habite - Se em Condomínio Frente A Epia.,1199000,https://www.wimoveis.com.br/propriedades/casa-de-350-m-sup2--com-habite-se-em-condominio-2947865149.html,False
Shin Qi 14 Térrea Segura em Rua Tranquila Lago Norte Brasília Df,1740000,https://www.wimoveis.com.br/propriedades/shin-qi-14-terrea-segura-em-rua-tranquila-lago-norte-2949086312.html,False
Casa 03 Suítes - Rua 10a Vicente Pires,1290000,https://www.wimoveis.com.br/propriedades/casa-03-suites-rua-10a-vicente-pires-2947678815.html,False
"Park Way, Smpw Quadra 28, Casa Com 410 m², 04 Quartos, 04 Suítes. 02 Salas, Dce, Varanda, 02 Vagas De",1800000,https://www.wimoveis.com.br/propriedades/park-way-smpw-quadra-28-casa-com-410-m-sup2--04-2939628887.html,False
"Park Way - Casa Térrea Com 526 m² + 2.500 m² De Área Verde, 5 Quartos Sendo 2 Suítes, Lazer Completo.",1290000,https://www.wimoveis.com.br/propriedades/park-way-casa-terrea-com-526-m-sup2--2.500-m-sup2-2947201379.html,False
Jardins Mangueiral Qd 5 - 2qts Reformada,279000,https://www.wimoveis.com.br/propriedades/jardins-mangueiral-qd-5-2qts-reformada-2948156476.html,False
"Casa à Venda, 306 m² Por R$1.600.000 - Asa Norte - Brasília/df",1600000,https://www.wimoveis.com.br/propriedades/casa-a-venda-306-m-sup2--por-r$1.600.000-asa-norte-2938807093.html,False
Solar De Brasília Qd 2 - Edícula + Terreno De 800 m² - Pronta Constução Casa 3 Suítes,1730000,https://www.wimoveis.com.br/propriedades/solar-de-brasilia-qd-2-edicula-terreno-de-800-2945036691.html,False
Casa Moderna - Condomínio: Villa Verde - Vicente Pires,680000,https://www.wimoveis.com.br/propriedades/casa-moderna-condominio:-villa-verde-vicente-pires-2948089111.html,False
Uma Raridade no Guará Park,1150000,https://www.wimoveis.com.br/propriedades/uma-raridade-no-guara-park-2948888933.html,False
"Casa Nova E Moderna, 4 Quartos Suite Master Com Closet",1300000,https://www.wimoveis.com.br/propriedades/casa-nova-e-moderna-4-quartos-suite-master-com-closet-2936468224.html,False
Park Way Quadra 15 - 04 Suítes Arquitetura Moderna E Integrada,1775000,https://www.wimoveis.com.br/propriedades/park-way-quadra-15-04-suites-arquitetura-moderna-e-2949181158.html,False
Shin Qi 04 Casa Com 05 Dormitórios à Venda Lago Norte Brasília Df,2250000,https://www.wimoveis.com.br/propriedades/shin-qi-04-casa-com-05-dormitorios-a-venda-lago-norte-2948214621.html,False
"Casa Qi 27 Com 4 Dormitórios à Venda, 750 m² Por R$2.500.000 - Lago Sul - Brasília/df",2500000,https://www.wimoveis.com.br/propriedades/casa-qi-27-com-4-dormitorios-a-venda-750-m-sup2--por-2943882721.html,False
Maravilhosa Casa 636 m² Com Habite - Se.,3000000,https://www.wimoveis.com.br/propriedades/maravilhosa-casa-636-m-sup2--com-habite-se.-2946895896.html,False
Casa Maravilhosa Olhe As Fotos Aceito Troca Lazer Completo Park Way Arniqueiras Colônia Agrícola Águ,800000,https://www.wimoveis.com.br/propriedades/casa-maravilhosa-olhe-as-fotos-aceito-troca-lazer-2944621682.html,False
Excelente Casa Com Área De Lazer,860000,https://www.wimoveis.com.br/propriedades/excelente-casa-com-area-de-lazer-2949073880.html,False
Casa Com 2 Suítes no Condomínio Santa Monica,520000,https://www.wimoveis.com.br/propriedades/casa-com-2-suites-no-condominio-santa-monica-2946493788.html,False
Casa Escriturada,720000,https://www.wimoveis.com.br/propriedades/casa-escriturada-2948866071.html,False
Shin Ql 11 Casa Residencial à Venda Lago Norte Brasília Shin Ql 11 Acesso Ao Lago para Barco Vista B,2950000,https://www.wimoveis.com.br/propriedades/shin-ql-11-casa-residencial-a-venda-lago-norte-2936384978.html,False
Condomínio Ouro Vermelho 1 - V1 Qd 27 - Casa 07 - Nova E Espetacular,1270000,https://www.wimoveis.com.br/propriedades/condominio-ouro-vermelho-1-v1-qd-27-casa-07-nova-2948732962.html,False
Shin Qi 09 Lago Norte - Sua Casa Pronta! - Do Terreno Às Chaves - Financiamento - Lago Sul,1735000,https://www.wimoveis.com.br/propriedades/shin-qi-09-lago-norte-sua-casa-pronta!-do-terreno-2945134843.html,False
